movie_name,open_date,total_sales_amount,total_audience_count,screen_count_peak,show_count_total,sales_share_peak,rep_nation,nation,distributor_boxoffice,boxoffice_year_count,boxoffice_years,match_key
올레,20160825,523209900,66928,338,5128,0.001,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",2,2016|2023,올레|20160825
두 남자,20161130,459566121,60365,397,7199,0.001,한국,한국,(주)키다리이엔티,1,2016,두 남자|20161130
극장판 프랭키와 친구들: 생명의 나무,20160413,410661600,56860,258,2770,0,한국,한국,예지림엔터테인먼트,2,2016|2017,극장판 프랭키와 친구들: 생명의 나무|20160413
빅뱅 메이드,20160630,470487200,56200,56,1799,0.001,한국,한국,씨제이 씨지브이(CJ CGV)(주),2,2016|2017,빅뱅 메이드|20160630
잡아야 산다,20160107,410361400,54450,219,3187,0,한국,한국,오퍼스픽쳐스(유),1,2016,잡아야 산다|20160107
목숨 건 연애,20161214,363098800,48010,393,5790,0,한국,"한국,대만,중국",오퍼스픽쳐스(유),2,2016|2017,목숨 건 연애|20161214
트릭,20160713,297957300,38262,390,5939,0,한국,한국,"(주)스톰픽쳐스코리아,(주)이수C&E",1,2016,트릭|20160713
대결,20160922,251176500,32278,366,5409,0,한국,한국,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",1,2016,대결|20160922
인천상륙작전 : 익스텐디드 에디션(확장판),20160913,224281200,27493,122,1525,0,한국,한국,(주)씨제이이엔엠,2,2016|2024,인천상륙작전 : 익스텐디드 에디션(확장판)|20160913
히야,20160310,173844100,21687,124,1444,0,한국,한국,(주)라이크콘텐츠,1,2016,히야|20160310
사랑하기 때문에,20170104,2673489440,340936,542,15294,0.003,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2,2016|2017,사랑하기 때문에|20170104
무수단,20160303,126155400,15882,228,2422,0,한국,한국,오퍼스픽쳐스(유),1,2016,무수단|20160303
돈 맛,20160929,8439000,1733,50,54,0,한국,한국,(주)박수엔터테인먼트,1,2016,돈 맛|20160929
나는 증인이다,20160914,7113800,1407,2,99,0,한국,"한국,중국",(주)문와쳐,1,2016,나는 증인이다|20160914
하숙집 2,20160107,7053000,1266,20,46,0,한국,한국,(주)소나무픽쳐스,1,2016,하숙집 2|20160107
"시발, 놈: 인류의 시작",20160818,8826400,1165,10,152,0,한국,한국,(주)엣나인필름,2,2016|2021,"시발, 놈: 인류의 시작|20160818"
아더왕의 전설,20161109,17510400,1165,5,35,0,한국,한국,(주)패뷸러스,2,2016|2017,아더왕의 전설|20161109
수상한 언니들,20160303,3333000,616,21,27,0,한국,한국,(주)투한미디어,1,2016,수상한 언니들|20160303
개인교수: 심화학습,20160218,3688000,571,20,46,0,한국,한국,(주)소나무픽쳐스,1,2016,개인교수: 심화학습|20160218
동거의 목적,20160331,2945000,566,20,40,0,한국,한국,(주)제이에이와이이엔터테인먼트,1,2016,동거의 목적|20160331
착한 여비서의 목적,20160520,2889000,561,20,22,0,한국,한국,골든타이드픽처스(주),1,2016,착한 여비서의 목적|20160520
관음증,20160225,2926000,559,20,33,0,한국,한국,골든타이드픽처스(주),1,2016,관음증|20160225
청춘학당2 기생난입야사,20160303,3313000,556,20,49,0,한국,한국,(주)영화사히트,1,2016,청춘학당2 기생난입야사|20160303
젊은 엄마 4,20160428,2859000,556,20,20,0,한국,한국,골든타이드픽처스(주),1,2016,젊은 엄마 4|20160428
젊은엄마 : 디 오리지널,20160623,2670000,516,20,39,0,한국,한국,골든타이드픽처스(주),1,2016,젊은엄마 : 디 오리지널|20160623
러시아 엄마,20160728,2560000,497,20,20,0,한국,한국,골든타이드픽처스(주),1,2016,러시아 엄마|20160728
입영전야,20160405,3290000,492,20,46,0,한국,한국,(주)소나무픽쳐스,1,2016,입영전야|20160405
등산의 목적,20160303,2507000,484,20,24,0,한국,한국,주식회사 비엠미디어,1,2016,등산의 목적|20160303
알바생들,20160428,2349000,465,20,24,0,한국,한국,(주)나우콘텐츠,1,2016,알바생들|20160428
"금지된 섹스, 달콤한 복수",20160114,2374000,427,21,49,0,한국,한국,(주)케이알씨지,1,2016,"금지된 섹스, 달콤한 복수|20160114"
탐정사무소 - 사랑과 전쟁,20160513,2097000,415,20,23,0,한국,한국,(주)나우콘텐츠,1,2016,탐정사무소 - 사랑과 전쟁|20160513
야한 누나들,20160211,2102000,400,20,40,0,한국,한국,(주)에이블엔터테인먼트,1,2016,야한 누나들|20160211
맛있는 만남,20160229,2054000,394,19,45,0,한국,한국,(주)케이알씨지,1,2016,맛있는 만남|20160229
야한밤 심야극장,20160225,1964000,386,20,46,0,한국,한국,(주)케이알씨지,1,2016,야한밤 심야극장|20160225
뜨거운 이웃,20160128,2020000,382,20,42,0,한국,한국,(주)케이알씨지,1,2016,뜨거운 이웃|20160128
자유연애시대,20160204,1960000,365,20,25,0,한국,한국,(주)케이알씨지,1,2016,자유연애시대|20160204
위선자들: 감독판,20160421,1750000,340,20,20,0,한국,한국,"THE 픽쳐스,주식회사 마운틴픽쳐스",1,2016,위선자들: 감독판|20160421
내 이웃의 아내,20160728,1729000,333,20,20,0,한국,한국,(주)소나무픽쳐스,1,2016,내 이웃의 아내|20160728
야한이야기,20160929,1587000,313,20,20,0,한국,한국,골든타이드픽처스(주),1,2016,야한이야기|20160929
부부의 스폰서,20160909,1584000,313,20,20,0,한국,한국,골든타이드픽처스(주),1,2016,부부의 스폰서|20160909
엔조이닷컴,20160428,1634000,311,20,20,0,한국,한국,(주)라이크콘텐츠,1,2016,엔조이닷컴|20160428
여배우 섹스 스캔들,20160309,1657000,311,20,21,0,한국,한국,(주)케이알씨지,1,2016,여배우 섹스 스캔들|20160309
아이돌 섹스 스캔들,20160316,1680000,309,19,20,0,한국,한국,(주)케이알씨지,1,2016,아이돌 섹스 스캔들|20160316
애마부인 2016,20160614,1638000,301,21,21,0,한국,한국,드림로드,1,2016,애마부인 2016|20160614
탐욕,20160512,1555000,301,20,20,0,한국,한국,주식회사 루믹스미디어,1,2016,탐욕|20160512
형님 아내,20160503,1555000,300,19,19,0,한국,한국,이돌영화사,1,2016,형님 아내|20160503
캘린더걸,20160407,1598000,295,20,20,0,한국,한국,(주)유비네트워크,1,2016,캘린더걸|20160407
탐정사무소-평강공주와 바보온달 무삭제판,20160615,1728000,292,20,24,0,한국,한국,(주)나우콘텐츠,1,2016,탐정사무소-평강공주와 바보온달 무삭제판|20160615
여자전쟁: 비열한 거래,20160616,1544000,292,21,22,0,한국,한국,TCO(주)더콘텐츠온,1,2016,여자전쟁: 비열한 거래|20160616
주말부부,20160708,1540000,291,21,21,0,한국,한국,(주)전망좋은 영화사,1,2016,주말부부|20160708
여자전쟁: 봉천동 혈투,20160714,1534000,291,21,21,0,한국,한국,TCO(주)더콘텐츠온,1,2016,여자전쟁: 봉천동 혈투|20160714
우리 지금 할래,20160420,1483000,286,20,22,0,한국,한국,(주)케이알씨지,1,2016,우리 지금 할래|20160420
잠 못 이루는 섹스 2,20160518,1477000,285,20,21,0,한국,한국,(주)케이알씨지,1,2016,잠 못 이루는 섹스 2|20160518
P.S. 걸,20160204,1673000,285,21,34,0,한국,한국,전망 PRODUCTION,1,2016,P.S. 걸|20160204
맛있는 떡,20160427,1465000,283,20,20,0,한국,한국,(주)케이알씨지,1,2016,맛있는 떡|20160427
옆집 누나,20160512,1465000,283,20,20,0,한국,한국,(주)케이알씨지,1,2016,옆집 누나|20160512
친구 누나,20160310,1593000,282,21,30,0,한국,한국,(주)영화사 사계절,1,2016,친구 누나|20160310
잠 못 이루는 섹스,20160331,1495000,281,19,19,0,한국,한국,(주)케이알씨지,1,2016,잠 못 이루는 섹스|20160331
썰만화,20160225,1571000,275,21,34,0,한국,한국,TCO(주)더콘텐츠온,1,2016,썰만화|20160225
누나 친구,20160121,1545000,273,21,30,0,한국,한국,(주)영화사 사계절,1,2016,누나 친구|20160121
정사 : 결혼 말고 연애,20160419,1454000,262,20,21,0,한국,한국,(주)영화사 사계절,1,2016,정사 : 결혼 말고 연애|20160419
이웃동서,20160516,1348000,253,21,21,0,한국,한국,전망 PRODUCTION,1,2016,이웃동서|20160516
남녀의 궁합,20160519,1344000,252,20,20,0,한국,한국,(주)영화사 사계절,1,2016,남녀의 궁합|20160519
외도,20160714,1330000,252,20,20,0,한국,한국,㈜리필름,1,2016,외도|20160714
감출 수 없는 본능-몰카,20160609,1322000,250,20,21,0,한국,한국,모비딕엔터테인먼트(주),1,2016,감출 수 없는 본능-몰카|20160609
타부-새누나,20160616,1267000,243,20,21,0,한국,한국,(주)콘텐츠윙,1,2016,타부-새누나|20160616
엄마친구 2,20160901,1276000,242,20,20,0,한국,한국,(주)영화사히트,1,2016,엄마친구 2|20160901
맛있는 영화,20160525,1207000,231,20,21,0,한국,한국,(주)케이알씨지,1,2016,맛있는 영화|20160525
그녀의 섹스 테크닉,20160720,1201000,232,20,22,0,한국,한국,(주)케이알씨지,2,2016|2021,그녀의 섹스 테크닉|20160720
완전한 사육 : 소원을 말해봐,20160601,1202000,230,20,20,0,한국,한국,(주)케이알씨지,1,2016,완전한 사육 : 소원을 말해봐|20160601
어린여자 : 맛있는 관음,20160708,1202000,230,20,20,0,한국,한국,(주)케이알씨지,1,2016,어린여자 : 맛있는 관음|20160708
로라의 섹스 파트너,20160728,1197000,230,20,20,0,한국,한국,(주)케이알씨지,1,2016,로라의 섹스 파트너|20160728
아빠가 돌아왔다,20160519,1450000,220,1,4,0,한국,한국,(유)조이앤시네마,1,2016,아빠가 돌아왔다|20160519
미스 푸줏간,20170711,1715000,215,1,2,0,한국,한국,(주)드림팩트엔터테인먼트,2,2016|2017,미스 푸줏간|20170711
나만의 승진 테크닉,20160707,1089000,213,20,20,0,한국,한국,노바엔터테인먼트,1,2016,나만의 승진 테크닉|20160707
내 친구의 엄마,20161012,1095000,208,16,20,0,한국,한국,(주)소나무픽쳐스,1,2016,내 친구의 엄마|20161012
외박: 친구의 여자,20160922,1085000,204,20,20,0,한국,한국,(주)소나무픽쳐스,1,2016,외박: 친구의 여자|20160922
바람난 여자들,20160721,1068000,196,20,20,0,한국,한국,(주)영화사 사계절,1,2016,바람난 여자들|20160721
하고 싶은 날,20160628,1049000,193,20,20,0,한국,한국,(주)푸른별 엔터테인먼트,1,2016,하고 싶은 날|20160628
동호회의 목적,20160616,1049000,193,20,20,0,한국,한국,(주)영화사 사계절,1,2016,동호회의 목적|20160616
실종: 사라진아내,20161101,974000,185,20,20,0,한국,한국,주식회사 루믹스미디어,1,2016,실종: 사라진아내|20161101
어린 형수 - 무삭제판,20161013,965000,184,20,21,0,한국,한국,핵존슨,1,2016,어린 형수 - 무삭제판|20161013
이파니의 시크릿 관음클럽,20161025,960000,183,20,20,0,한국,한국,판타스틱룸미디어,1,2016,이파니의 시크릿 관음클럽|20161025
형님아내2,20160831,960000,183,20,20,0,한국,한국,이돌영화사,1,2016,형님아내2|20160831
불륜의 후예,20160930,963000,183,20,20,0,한국,한국,(주)제이에이와이이엔터테인먼트,1,2016,불륜의 후예|20160930
19금 정사: 말할 수 없는 비밀,20160818,942000,179,19,22,0,한국,한국,(주)케이알씨지,1,2016,19금 정사: 말할 수 없는 비밀|20160818
형의 여자,20161215,2411000,337,20,21,0,한국,한국,(유)쏘아필름,2,2016|2017,형의 여자|20161215
19금 만남의 목적,20160902,930000,177,20,20,0,한국,한국,(주)케이알씨지,1,2016,19금 만남의 목적|20160902
19 섹스 맛있는 속 궁합,20160902,930000,177,20,20,0,한국,한국,(주)케이알씨지,1,2016,19 섹스 맛있는 속 궁합|20160902
정사: 은밀한 밀애,20160816,927000,177,20,20,0,한국,한국,(주)케이알씨지,1,2016,정사: 은밀한 밀애|20160816
내 아내의 친구,20160908,922000,177,20,20,0,한국,한국,(주)케이알씨지,1,2016,내 아내의 친구|20160908
색다른 정사,20160804,933000,177,20,20,0,한국,한국,(주)케이알씨지,1,2016,색다른 정사|20160804
매너선생님,20160922,933000,171,20,23,0,한국,한국,노바엔터테인먼트,1,2016,매너선생님|20160922
야설 쓰는 여자,20160824,917000,169,21,21,0,한국,한국,노바엔터테인먼트,1,2016,야설 쓰는 여자|20160824
타는 여자,20161125,907000,168,20,20,0,한국,한국,주식회사 비엠미디어,1,2016,타는 여자|20161125
침대렐라,20160922,910000,168,20,20,0,한국,한국,노바엔터테인먼트,1,2016,침대렐라|20160922
어린 아내,20161118,846000,168,20,32,0,한국,한국,(주)케이알씨지,2,2016|2017,어린 아내|20161118
아빠친구,20160818,894000,165,20,21,0,한국,한국,스마일컨텐츠,1,2016,아빠친구|20160818
맛 2016: 삼시색기- 무삭제판,20161124,842000,165,20,20,0,한국,한국,(주)에이블엔터테인먼트,1,2016,맛 2016: 삼시색기- 무삭제판|20161124
엠티의 목적,20161129,850000,165,20,20,0,한국,한국,주식회사 루믹스미디어,1,2016,엠티의 목적|20161129
섹스가 다이어트에 미치는 영향: 무삭제 확장판,20161215,807000,159,20,20,0,한국,한국,노바엔터테인먼트,1,2016,섹스가 다이어트에 미치는 영향: 무삭제 확장판|20161215
19금 섹스의 늪 무삭특별판,20161115,746000,149,20,24,0,한국,한국,(주)케이알씨지,1,2016,19금 섹스의 늪 무삭특별판|20161115
전망 좋은 집 3,20161201,760000,149,20,20,0,한국,한국,영화사 인연,1,2016,전망 좋은 집 3|20161201
내 친구의 아내 2,20161229,756000,149,20,20,0,한국,한국,(주)매니아22,1,2016,내 친구의 아내 2|20161229
금지된 섹스 몽정사,20161109,747000,146,20,22,0,한국,한국,(주)케이알씨지,1,2016,금지된 섹스 몽정사|20161109
여자전쟁: 떠도는 눈,20160822,752000,145,21,21,0,한국,한국,TCO(주)더콘텐츠온,1,2016,여자전쟁: 떠도는 눈|20160822
착한아내,20161020,758000,139,21,21,0,한국,한국,(주)전망좋은 영화사,1,2016,착한아내|20161020
여배우 섹스 스캔들2,20161125,675000,136,20,30,0,한국,한국,(주)케이알씨지,1,2016,여배우 섹스 스캔들2|20161125
여자전쟁: 이사 온 남자,20161017,754000,135,21,21,0,한국,한국,TCO(주)더콘텐츠온,1,2016,여자전쟁: 이사 온 남자|20161017
꿈꾸는 나비,20160812,752000,135,21,21,0,한국,한국,굿픽처스,1,2016,꿈꾸는 나비|20160812
내 학생의 엄마,20160825,752000,135,21,21,0,한국,한국,(주)영화사 사계절,1,2016,내 학생의 엄마|20160825
스와핑 : 친구의 아내,20161115,752000,134,20,20,0,한국,한국,(주)영화사 사계절,1,2016,스와핑 : 친구의 아내|20161115
새오빠,20160920,751000,134,20,20,0,한국,한국,(주)영화사 사계절,1,2016,새오빠|20160920
착한 형수,20161027,752000,134,20,20,0,한국,한국,(주)영화사 사계절,1,2016,착한 형수|20161027
매춘 2016,20161124,750000,134,20,20,0,한국,한국,(주)영화사 사계절,1,2016,매춘 2016|20161124
여직원들 : 직장연애사,20160922,751000,134,20,20,0,한국,한국,(주)영화사 사계절,1,2016,여직원들 : 직장연애사|20160922
젊은 형부,20161011,734000,133,19,20,0,한국,한국,(주)아이피큐,1,2016,젊은 형부|20161011
스캔들,20161213,652000,132,19,20,0,한국,한국,(주)케이알씨지,1,2016,스캔들|20161213
아내의 사정,20161129,630000,128,20,20,0,한국,한국,(주)더쿱와이드,1,2016,아내의 사정|20161129
내 아내의 언니,20161220,658000,126,20,20,0,한국,한국,(주)영화사 사계절,1,2016,내 아내의 언니|20161220
챌린지 게임,20160818,657000,126,21,21,0,한국,한국,(주)전망좋은 영화사,1,2016,챌린지 게임|20160818
두처제,20161025,702000,126,20,20,0,한국,한국,스마일컨텐츠,1,2016,두처제|20161025
새엄마,20161103,657000,125,20,20,0,한국,한국,(주)영화사 사계절,1,2016,새엄마|20161103
쌍둥이 에로 킬러 - 자매의 유혹,20161104,640000,114,20,20,0,한국,한국,(주)아이피큐,1,2016,쌍둥이 에로 킬러 - 자매의 유혹|20161104
"불의 날, 생명을 말하다",20160428,568000,71,1,1,0,한국,한국,크리에이티브컴즈(주),1,2016,"불의 날, 생명을 말하다|20160428"
하숙집 2 (무삭제),20160616,300000,60,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,하숙집 2 (무삭제)|20160616
입영전야 무삭제: 여선배의 자취방 버전,20160901,300000,60,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,입영전야 무삭제: 여선배의 자취방 버전|20160901
개인교수: 심화학습 (무삭제),20160721,300000,60,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,개인교수: 심화학습 (무삭제)|20160721
섹스가 다이어트에 미치는 영향,20161212,270000,54,1,1,0,한국,한국,(주)로드하우스,1,2016,섹스가 다이어트에 미치는 영향|20161212
내 이웃의 아내 (무삭제),20161124,270000,54,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,내 이웃의 아내 (무삭제)|20161124
외박: 친구의 여자 (무삭제),20161110,270000,54,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,외박: 친구의 여자 (무삭제)|20161110
아줌마...줌마들의반란,20160107,333000,37,1,1,0,한국,한국,(주)영화사 조은,1,2016,아줌마...줌마들의반란|20160107
속살,20161117,126000,28,2,16,0,한국,한국,(주)케이알씨지,1,2016,속살|20161117
정사: 불륜의 맛,20161201,103000,21,2,16,0,한국,한국,(주)케이알씨지,1,2016,정사: 불륜의 맛|20161201
악녀의 시,20160218,123000,14,5,5,0,한국,한국,노바엔터테인먼트,1,2016,악녀의 시|20160218
남녀의 궁합 무삭제,20160825,100000,10,1,1,0,한국,한국,(주)영화사 사계절,1,2016,남녀의 궁합 무삭제|20160825
친구 누나 무삭제,20160621,100000,10,1,1,0,한국,한국,(주)영화사 사계절,1,2016,친구 누나 무삭제|20160621
누나 친구 무삭제판,20160517,100000,10,1,1,0,한국,한국,(주)영화사 사계절,1,2016,누나 친구 무삭제판|20160517
내 친구의 아내 (무삭제),20160401,50000,10,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,내 친구의 아내 (무삭제)|20160401
은어 무삭제판,20160226,100000,10,1,1,0,한국,한국,(주)에스와이미디어,1,2016,은어 무삭제판|20160226
맛2 (무삭제),20160106,100000,10,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,맛2 (무삭제)|20160106
탱고,20161128,100000,10,1,1,0,한국,한국,(주)에스와이미디어,1,2016,탱고|20161128
여비서,20161222,88000,18,2,18,0,한국,한국,(주)케이알씨지,2,2016|2017,여비서|20161222
친구애인,20161212,29000,6,2,6,0,한국,한국,(주)케이알씨지,2,2016|2017,친구애인|20161212
아이돌 섹스 스캔들 2,20161208,29000,6,2,6,0,한국,한국,(주)케이알씨지,2,2016|2017,아이돌 섹스 스캔들 2|20161208
보전자전,20160728,12000,2,1,1,0,한국,한국,(주)레드언더미디어,1,2016,보전자전|20160728
마음,20160721,12000,2,1,1,0,한국,한국,(주)레드언더미디어,1,2016,마음|20160721
캘린더걸-무삭제,20160726,7000,2,1,1,0,한국,한국,스마일컨텐츠,1,2016,캘린더걸-무삭제|20160726
란제리 사나이,20160512,12000,2,1,1,0,한국,한국,(주)레드언더미디어,1,2016,란제리 사나이|20160512
용주골-무삭제판,20160216,5000,1,1,1,0,한국,한국,에이라인,1,2016,용주골-무삭제판|20160216
정사: 불륜의 맛 무삭제판,20161229,5000,1,1,1,0,한국,한국,(주)케이알씨지,1,2016,정사: 불륜의 맛 무삭제판|20161229
맛 2016: 삼시색기,20161105,4000,1,1,1,0,한국,한국,(주)에이블엔터테인먼트,1,2016,맛 2016: 삼시색기|20161105
엄딸,20160526,5000,1,1,1,0,한국,한국,주식회사 이엔터,1,2016,엄딸|20160526
레드: 위험한 유혹,20160602,5000,1,1,1,0,한국,한국,(주)대양미디어,1,2016,레드: 위험한 유혹|20160602
아빠친구-무삭제판,20161125,2000,1,1,1,0,한국,한국,스마일컨텐츠,1,2016,아빠친구-무삭제판|20161125
처제의 꿈,20161130,2000,1,1,1,0,한국,한국,스마일컨텐츠,1,2016,처제의 꿈|20161130
나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,20160613,71000,33,1,3,0,한국,한국,(주)드림팩트엔터테인먼트,2,2016|2018,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판|20160613
음란 과외,20161129,5000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2016,음란 과외|20161129
친구아빠,20161201,5000,1,1,1,0,한국,한국,(주)영화사가을,1,2016,친구아빠|20161201
바람난 여자들 무삭제판,20161220,5000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2016,바람난 여자들 무삭제판|20161220
선배의 여자친구,20161201,5000,1,1,1,0,한국,한국,(주)영화사가을,1,2016,선배의 여자친구|20161201
동거의 목적(무삭제판),20160712,5000,1,1,1,0,한국,한국,(주)제이에이와이이엔터테인먼트,1,2016,동거의 목적(무삭제판)|20160712
핫섹토크 무삭제 감독판,20160721,3000,1,1,1,0,한국,한국,(유)조이앤컨텐츠그룹,1,2016,핫섹토크 무삭제 감독판|20160721
뜨거운 이웃 무삭제 감독판,20160721,3000,1,1,1,0,한국,한국,(주)케이알씨지,1,2016,뜨거운 이웃 무삭제 감독판|20160721
젊은 새엄마,20161215,5000,1,1,1,0,한국,한국,(주)영화사가을,1,2016,젊은 새엄마|20161215
자유연애시대 무삭제 특별판,20160728,3000,1,1,1,0,한국,한국,(주)케이알씨지,1,2016,자유연애시대 무삭제 특별판|20160728
처제의 꿈-무삭제,20161227,2000,1,1,1,0,한국,한국,스마일컨텐츠,1,2016,처제의 꿈-무삭제|20161227
음란 선비,20161217,4000,1,1,1,0,한국,한국,(주)에이블엔터테인먼트,1,2016,음란 선비|20161217
미용실 : 특별한 서비스,20161229,5000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2016,미용실 : 특별한 서비스|20161229
친구 누나 일본판,20161229,5000,1,1,1,0,한국,한국,(주)영화사가을,1,2016,친구 누나 일본판|20161229
내 남편의 친구,20161229,5000,1,1,1,0,한국,한국,(주)영화사가을,1,2016,내 남편의 친구|20161229
"금지된 섹스, 달콤한 복수 무삭제 감독판",20160825,5000,1,1,1,0,한국,한국,(주)케이알씨지,1,2016,"금지된 섹스, 달콤한 복수 무삭제 감독판|20160825"
짓2: 붉은 낙타 무삭제판,20160107,4000,1,1,1,0,한국,한국,(주)드림팩트엔터테인먼트,1,2016,짓2: 붉은 낙타 무삭제판|20160107
캠핑,20160901,5000,1,1,1,0,한국,한국,제인앤유,1,2016,캠핑|20160901
타부-새누나 무삭제,20160912,5000,1,1,1,0,한국,한국,(주)콘텐츠윙,1,2016,타부-새누나 무삭제|20160912
외도(무삭제판),20160922,5000,1,1,1,0,한국,한국,㈜리필름,1,2016,외도(무삭제판)|20160922
어린 형수,20160923,7000,2,1,2,0,한국,한국,핵존슨,2,2016|2019,어린 형수|20160923
위험한 중독 무삭제판,20160113,5000,1,1,1,0,한국,한국,(주)블루브릭,1,2016,위험한 중독 무삭제판|20160113
라면 먹고 갈래?,20160317,8000,1,1,1,0,한국,한국,주식회사 이엔터,1,2016,라면 먹고 갈래?|20160317
공즉시색 무삭제,20160225,9000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2016,공즉시색 무삭제|20160225
유부녀들(무삭제),20160217,9000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2016,유부녀들(무삭제)|20160217
정사 : 결혼 말고 연애 무삭제,20161115,5000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2016,정사 : 결혼 말고 연애 무삭제|20161115
택시운전사,20170802,95873490149,12189988,1906,184231,0.10800000000000001,한국,한국,(주)쇼박스,9,2017|2018|2019|2020|2021|2022|2023|2024|2025,택시운전사|20170802
신과함께-죄와 벌,20171220,115727528087,14414658,1912,214631,0.077,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,5,2017|2018|2019|2020|2021,신과함께-죄와 벌|20171220
공조,20170118,63783534886,7817686,1392,142999,0.07200000000000001,한국,한국,(주)씨제이이엔엠,3,2017|2018|2022,공조|20170118
범죄도시,20171003,56322153349,6880546,1315,149389,0.064,한국,한국,"메가박스중앙(주) 플러스엠 엔터테인먼트,(주)키위미디어그룹",2,2017|2018,범죄도시|20171003
군함도,20170726,50510748168,6592178,2027,108784,0.057,한국,한국,(주)씨제이이엔엠,2,2017|2025,군함도|20170726
청년경찰,20170809,44382020516,5653444,1102,118547,0.05,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2,2017|2018,청년경찰|20170809
더 킹,20170118,43494687535,5318202,1310,107989,0.049,한국,한국,(주)넥스트엔터테인먼트월드(NEW),4,2017|2019|2020|2022,더 킹|20170118
꾼,20171122,31313568795,4018341,1314,117419,0.035,한국,한국,(주)쇼박스,2,2017|2018,꾼|20171122
강철비,20171214,35490646466,4452900,1426,80360,0.036000000000000004,한국,한국,(주)넥스트엔터테인먼트월드(NEW),4,2017|2018|2019|2020,강철비|20171214
남한산성,20171003,31225655792,3849159,1229,71117,0.035,한국,한국,(주)씨제이이엔엠,3,2017|2018|2023,남한산성|20171003
아이 캔 스피크,20170921,25616882886,3292909,1140,93540,0.028999999999999998,한국,한국,"(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",8,2017|2018|2019|2021|2022|2023|2024|2025,아이 캔 스피크|20170921
프리즌,20170323,23791396987,2931953,1047,89025,0.027000000000000003,한국,한국,(주)쇼박스,2,2017|2021,프리즌|20170323
살인자의 기억법,20170906,21376279492,2658661,1064,88687,0.024,한국,한국,(주)쇼박스,2,2017|2023,살인자의 기억법|20170906
보안관,20170503,20844488409,2588628,1091,63709,0.024,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,1,2017,보안관|20170503
조작된 도시,20170209,20146252587,2515780,1019,62246,0.023,한국,한국,(주)씨제이이엔엠,4,2017|2019|2021|2023,조작된 도시|20170209
재심,20170215,19266319637,2421197,935,68402,0.022000000000000002,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스",1,2017,재심|20170215
박열,20170628,18097582795,2359873,1176,78518,0.02,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,6,2017|2018|2019|2020|2023|2024,박열|20170628
1987,20171227,58175937145,7233076,1299,138239,0.048,한국,한국,(주)씨제이이엔엠,7,2017|2018|2020|2021|2023|2024|2025,1987|20171227
노무현입니다,20170525,14560318612,1855620,775,61334,0.016,한국,한국,"CGV아트하우스,영화사 풀",4,2017|2018|2019|2023,노무현입니다|20170525
임금님의 사건수첩,20170426,12651193723,1635003,1054,53005,0.013999999999999999,한국,한국,(주)씨제이이엔엠,1,2017,임금님의 사건수첩|20170426
부라더,20171102,11783109998,1492903,889,54976,0.013000000000000001,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,2,2017|2018,부라더|20171102
기억의 밤,20171129,10653271160,1387779,759,53003,0.012,한국,한국,"메가박스중앙(주) 플러스엠 엔터테인먼트,주식회사 키위컴퍼니",2,2017|2018,기억의 밤|20171129
브이아이피,20170823,10956621835,1373316,996,44650,0.012,한국,한국,워너브러더스 코리아(주),1,2017,브이아이피|20170823
특별시민,20170426,10494768945,1362634,1154,46377,0.012,한국,한국,(주)쇼박스,1,2017,특별시민|20170426
장산범,20170817,10341783083,1306438,711,34769,0.012,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2,2017|2018,장산범|20170817
악녀,20170608,9742420144,1208446,685,46109,0.011000000000000001,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2,2017|2021,악녀|20170608
해빙,20170301,9905741822,1204623,915,46228,0.011000000000000001,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2,2017|2020,해빙|20170301
하루,20170615,9072737842,1129609,781,45808,0.01,한국,한국,CGV아트하우스,1,2017,하루|20170615
