collected_at,collection_status,collection_note,chart_year,rank,movie_name,worldwide_gross_usd,domestic_gross_usd,domestic_share_pct,foreign_gross_usd,foreign_share_pct,domestic_release_date_from_group,domestic_opening_gross_from_group_usd,domestic_total_gross_from_group_usd,open_date,genre,rating,distributor,opening_gross_usd,opening_theaters,widest_release_theaters,running_time,source_chart_url,source_release_group_url,source_domestic_release_url
2026-04-14T16:06:15.862Z,success,,2024,60,Speak No Evil,76756109,36931420,48.1,39824689,51.9,"Sep 13, 2024",11397595,36931420,"Sep 13, 2024",Drama|Horror|Thriller,R,Universal Pictures,11397595,3375,3375,1 hr 50 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr4036579845/,https://www.boxofficemojo.com/release/rl999260929/
2026-04-14T16:06:15.862Z,success,,2024,61,Babygirl,64716399,28196732,43.6,36519667,56.4,"Dec 25, 2024",4490145,28196732,"Dec 25, 2024",Drama|Romance|Thriller,R,A24,4490145,2115,2164,1 hr 54 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2875740933/,https://www.boxofficemojo.com/release/rl2926346241/
2026-04-14T16:06:15.862Z,success,,2024,62,Kraven the Hunter,62076533,25026310,40.3,37050223,59.7,"Dec 13, 2024",11001109,25026310,"Dec 13, 2024",Action|Adventure|Thriller,R,Sony Pictures Releasing,11001109,3211,3211,2 hr 7 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2059293189/,https://www.boxofficemojo.com/release/rl259556097/
2026-04-14T16:06:15.862Z,success,,2024,63,Heretic,59777970,27986380,46.8,31791590,53.2,"Nov 8, 2024",10829810,27986380,"Nov 8, 2024",Horror|Thriller,R,A24,10829810,3221,3230,1 hr 51 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2858963717/,https://www.boxofficemojo.com/release/rl2876014593/
2026-04-14T16:06:15.862Z,success,,2024,64,We Live in Time,58486338,24692924,42.2,33793414,57.8,"Oct 11, 2024",232615,24692924,"Oct 11, 2024",Drama|Romance,R,A24,232615,5,2964,1 hr 48 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3580384005/,https://www.boxofficemojo.com/release/rl2825682945/
2026-04-14T16:06:15.862Z,success,,2024,65,Anora,57395612,20474295,35.7,36921317,64.3,"Oct 18, 2024",550503,20474295,"Oct 18, 2024",Comedy|Drama|Romance,R,Neon,550503,6,1938,2 hr 19 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3396162309/,https://www.boxofficemojo.com/release/rl779911169/
2026-04-14T16:06:15.862Z,success,,2024,66,Night Swim,54768317,32494740,59.3,22273577,40.7,"Jan 5, 2024",11797155,32494740,"Jan 5, 2024",Horror|Mystery|Thriller,PG-13,Universal Pictures,11797155,3250,3257,1 hr 38 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr176574981/,https://www.boxofficemojo.com/release/rl2046198529/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,67,Kingdom 4: Return of the Great General,54114815,,,54114815,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2976797445/,
2026-04-14T16:06:15.862Z,success,,2024,68,The First Omen,53845880,20092802,37.3,33753078,62.7,"Apr 5, 2024",8353710,20092802,"Apr 5, 2024",Horror,R,20th Century Studios,8353710,3375,3375,1 hr 59 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr328290821/,https://www.boxofficemojo.com/release/rl591495169/
2026-04-14T16:06:15.862Z,success,,2024,69,"I, the Executioner",53480861,388067,0.7,53092794,99.3,"Sep 27, 2024",124099,388067,"Sep 27, 2024",Action|Adventure|Comedy|Crime|Thriller,,Blue Fox Entertainment,124099,53,53,1 hr 58 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3680719621/,https://www.boxofficemojo.com/release/rl806322177/
2026-04-14T16:06:15.862Z,success,,2024,70,Coraline 15th Anniversary,52371887,33626425,64.2,18745462,35.8,"Aug 15, 2024",9832281,33626425,"Aug 15, 2024",Animation|Drama|Family|Fantasy,PG,Fathom Events,9832281,1535,1564,1 hr 40 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1231639301/,https://www.boxofficemojo.com/release/rl2607513601/
2026-04-14T16:06:15.862Z,success,,2024,71,Back to Black,51026731,6178165,12.1,44848566,87.9,"May 17, 2024",2835720,6178165,"May 17, 2024",Biography|Drama|Music,R,Focus Features,2835720,2010,2013,2 hr 2 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3835122181/,https://www.boxofficemojo.com/release/rl4114907137/
2026-04-14T16:06:15.862Z,success,,2024,72,The Brutalist,50450120,16279129,32.3,34170991,67.7,"Dec 20, 2024",266791,16279129,,Drama,R,A24,266791,6,1612,3 hr 36 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr979587845/,https://www.boxofficemojo.com/release/rl856522753/
2026-04-14T16:06:15.862Z,success,,2024,73,Tarot,49371152,18771004,38,30600148,62,"May 3, 2024",6503012,18771004,"May 3, 2024",Horror,PG-13,Screen Gems,6503012,3104,3104,1 hr 32 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3063435781/,https://www.boxofficemojo.com/release/rl3080028929/
2026-04-14T16:06:15.862Z,success,,2024,74,The Strangers: Chapter 1,48166448,35202562,73.1,12963886,26.9,"May 17, 2024",11825058,35202562,"May 17, 2024",Horror,R,Lionsgate,11825058,2856,2856,1 hr 31 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1872187909/,https://www.boxofficemojo.com/release/rl793346049/
2026-04-14T16:06:15.862Z,success,,2024,75,Blink Twice,48093906,23093906,48,25000000,52,"Aug 23, 2024",7301894,23093906,"Aug 23, 2024",Mystery|Thriller,R,Amazon MGM Studios,7301894,3067,3067,1 hr 42 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr815157765/,https://www.boxofficemojo.com/release/rl4082008065/
2026-04-14T16:06:15.862Z,success,,2024,76,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,44354825,17657658,39.8,26697167,60.2,"Feb 23, 2024",11505414,17657658,"Feb 23, 2024",Action|Adventure|Animation|Fantasy|Thriller,R,Sony Pictures Releasing,11505414,1949,1949,1 hr 44 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1553420805/,https://www.boxofficemojo.com/release/rl709394433/
2026-04-14T16:06:15.862Z,success,,2024,77,Imaginary,43778760,28009161,64,15769599,36,"Mar 8, 2024",9912713,28009161,"Mar 8, 2024",Horror|Mystery|Thriller,PG-13,Lionsgate,9912713,3118,3118,1 hr 44 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3281539589/,https://www.boxofficemojo.com/release/rl3180495617/
2026-04-14T16:06:15.862Z,success,,2024,78,Abigail,42791449,25867515,60.5,16923934,39.5,"Apr 19, 2024",10297110,25867515,"Apr 19, 2024",Action|Comedy|Crime|Drama|Horror|Thriller,R,Universal Pictures,10297110,3384,3393,1 hr 49 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr663835141/,https://www.boxofficemojo.com/release/rl1488880385/
2026-04-14T16:06:15.862Z,success,,2024,79,Fly Me to the Moon,42260534,20532222,48.6,21728312,51.4,"Jul 12, 2024",9402176,20532222,"Jul 12, 2024",Comedy|Romance,PG-13,Columbia Pictures,9402176,3356,3356,2 hr 12 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1503089157/,https://www.boxofficemojo.com/release/rl810057729/
2026-04-14T16:06:15.862Z,success,,2024,80,Arthur the King,40861764,25049006,61.3,15812758,38.7,"Mar 15, 2024",7633898,25049006,"Mar 15, 2024",Adventure|Drama|Sport,PG-13,Lionsgate,7633898,3003,3003,1 hr 47 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1888571909/,https://www.boxofficemojo.com/release/rl1589609217/
2026-04-14T16:06:15.862Z,success,,2024,81,The Forge,40395051,29123632,72.1,11271419,27.9,"Aug 23, 2024",6659508,29123632,"Aug 23, 2024",Drama|Family,PG,Affirm Films,6659508,1818,1921,2 hr 4 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2810466821/,https://www.boxofficemojo.com/release/rl1795064577/
2026-04-14T16:06:15.862Z,success,,2024,82,The Best Christmas Pageant Ever,40262167,40048808,99.5,213359,0.5,"Nov 8, 2024",10773559,40048808,"Nov 8, 2024",Adventure|Comedy|Drama|Fantasy|Mystery|Romance,PG,Lionsgate,10773559,3020,3020,1 hr 39 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr294736389/,https://www.boxofficemojo.com/release/rl457277441/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,83,Cells at Work!,39618125,,,39618125,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3580252933/,
2026-04-14T16:06:15.862Z,success,,2024,84,Horizon: An American Saga - Chapter 1,38835702,29035702,74.8,9800000,25.2,"Jun 28, 2024",11052561,29035702,"Jun 28, 2024",Drama|Western,R,Warner Bros.,11052561,3334,3334,3 hr 1 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2425573893/,https://www.boxofficemojo.com/release/rl3484517121/
2026-04-14T16:06:15.862Z,success,,2024,85,Interstellar 2024 Re-release,38669781,15207563,39.3,23462218,60.7,"Dec 6, 2024",4602149,15207563,"Dec 6, 2024",Adventure|Drama|Sci-Fi,PG-13,Paramount Pictures,4602149,165,321,2 hr 49 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3966391045/,https://www.boxofficemojo.com/release/rl1231060993/
2026-04-14T16:06:15.862Z,success,,2024,86,I'm Still Here,36425634,6233517,17.1,30192117,82.9,"Jan 17, 2025",113706,6233517,"Jan 17, 2025",Biography|Drama|History,PG-13,Sony Pictures Classics,113706,5,762,2 hr 17 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3898626821/,https://www.boxofficemojo.com/release/rl505839617/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,87,Beating Hearts,36261644,,,36261644,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3798029061/,
2026-04-14T16:06:15.862Z,success,,2024,88,The Bikeriders,36159144,21746895,60.1,14412249,39.9,"Jun 21, 2024",9698275,21746895,"Jun 21, 2024",Crime|Drama,R,Focus Features,9698275,2642,2692,1 hr 56 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2743423493/,https://www.boxofficemojo.com/release/rl620462849/
2026-04-14T16:06:15.862Z,success,,2024,89,Mobile Suit Gundam SEED Freedom,36041159,,,36041159,100,"May 7, 2024",,11905,"May 7, 2024",Action|Adventure|Animation|Drama|Sci-Fi,,Fathom Events,,,,2 hr 4 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1016484357/,https://www.boxofficemojo.com/release/rl1616609281/
2026-04-14T16:06:15.862Z,success,,2024,90,Monkey Man,35383733,25116955,71,10266778,29,"Apr 5, 2024",10119435,25116955,"Apr 5, 2024",Action|Crime|Thriller,R,Universal Pictures,10119435,3029,3037,2 hr 1 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1419137541/,https://www.boxofficemojo.com/release/rl290357249/
2026-04-14T16:06:15.862Z,success,,2024,91,Immaculate,34853031,15671307,45,19181724,55,"Mar 22, 2024",5338921,15671307,"Mar 22, 2024",Horror|Thriller,R,Neon,5338921,2354,2362,1 hr 29 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1100370437/,https://www.boxofficemojo.com/release/rl2219802625/
2026-04-14T16:06:15.862Z,success,,2024,92,Harbin,33469148,951874,2.8,32517274,97.2,"Dec 25, 2024",27923,951874,,Action|Biography|Crime|History|Thriller,,Well Go USA Entertainment,27923,2,70,1 hr 48 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2422690565/,https://www.boxofficemojo.com/release/rl1176403969/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,93,Doraemon the Movie: Nobita's Earth Symphony,33399912,,,33399912,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1871991301/,
2026-04-14T16:06:15.862Z,success,,2024,94,The Watchers,33371404,19071404,57.1,14300000,42.9,"Jun 7, 2024",7003537,19071404,"Jun 7, 2024",Fantasy|Horror|Mystery|Thriller,PG-13,Warner Bros.,7003537,3351,3351,1 hr 42 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2290373125/,https://www.boxofficemojo.com/release/rl2180940545/
2026-04-14T16:06:15.862Z,success,,2024,95,Borderlands,33017367,15482668,46.9,17534699,53.1,"Aug 9, 2024",8601572,15482668,"Aug 9, 2024",Action|Adventure|Comedy|Sci-Fi|Thriller,PG-13,Lionsgate,8601572,3125,3125,1 hr 41 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1100894725/,https://www.boxofficemojo.com/release/rl3466691329/
2026-04-14T16:06:15.862Z,success,,2024,96,Harold and the Purple Crayon,32227855,17640924,54.7,14586931,45.3,"Aug 2, 2024",6003197,17640924,"Aug 2, 2024",Adventure|Animation|Comedy|Family|Fantasy,PG,Columbia Pictures,6003197,3325,3325,1 hr 30 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr632443397/,https://www.boxofficemojo.com/release/rl2031190785/
2026-04-14T16:06:15.862Z,success,,2024,97,My Hero Academia: You're Next,32224616,5041781,15.6,27182835,84.4,"Oct 11, 2024",3007027,5041781,"Oct 11, 2024",Action|Adventure|Animation|Sci-Fi,PG-13,Toho International,3007027,1845,1845,1 hr 50 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr359617285/,https://www.boxofficemojo.com/release/rl1735819265/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,98,A Strange House,31023268,,,31023268,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr3681243909/,
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2024,99,Pilot,30917972,,,30917972,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr1282298629/,
2026-04-14T16:06:15.862Z,success,,2024,100,Flow,30898615,4844117,15.7,26054498,84.3,"Nov 22, 2024",50811,4844117,"Nov 22, 2024",Adventure|Animation|Family|Fantasy,PG,Janus Films,50811,2,377,1 hr 25 min,https://www.boxofficemojo.com/year/world/2024/,https://www.boxofficemojo.com/releasegroup/gr2439860997/,https://www.boxofficemojo.com/release/rl922845185/
2026-04-14T16:06:15.862Z,success,,2025,1,Ne Zha 2,2267446370,23308176,1,2244138194,99,"Feb 14, 2025",7687776,23308176,,Action|Adventure|Animation|Comedy|Drama|Fantasy,PG-13,CMC Pictures,7687776,945,2228,2 hr 24 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2405716741/,https://www.boxofficemojo.com/release/rl1613856769/
2026-04-14T16:06:15.862Z,success,,2025,2,Zootopia 2,1866647950,428130160,22.9,1438517790,77.1,"Nov 26, 2025",100262540,428130160,"Nov 26, 2025",Action|Adventure|Animation|Comedy|Crime|Family|Mystery,PG,Walt Disney Studios Motion Pictures,100262540,4000,4000,1 hr 48 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2845135365/,https://www.boxofficemojo.com/release/rl2303754241/
2026-04-14T16:06:15.862Z,success,,2025,3,Avatar: Fire and Ash,1485991014,404331134,27.2,1081659880,72.8,"Dec 19, 2025",89160860,404331134,"Dec 19, 2025",Action|Adventure|Animation|Fantasy|Sci-Fi,PG-13,20th Century Studios,89160860,3800,3835,3 hr 17 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2771014149/,https://www.boxofficemojo.com/release/rl3389031937/
2026-04-14T16:06:15.862Z,success,,2025,4,Lilo & Stitch,1038027526,423778855,40.8,614248671,59.2,"May 23, 2025",146016175,423778855,"May 23, 2025",Action|Adventure|Comedy|Drama|Family|Fantasy|Sci-Fi,PG,Walt Disney Studios Motion Pictures,146016175,4410,4410,1 hr 48 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1868714757/,https://www.boxofficemojo.com/release/rl3104735233/
2026-04-14T16:06:15.862Z,success,,2025,5,A Minecraft Movie,960387780,424087780,44.2,536300000,55.8,"Apr 4, 2025",162753003,424087780,"Apr 4, 2025",Action|Adventure|Comedy|Family|Fantasy,PG,Warner Bros.,162753003,4263,4289,1 hr 41 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1926910469/,https://www.boxofficemojo.com/release/rl746096129/
2026-04-14T16:06:15.862Z,success,,2025,6,Jurassic World: Rebirth,869146189,339640400,39.1,529505789,60.9,"Jul 2, 2025",92016065,339640400,"Jul 2, 2025",Action|Adventure|Sci-Fi|Thriller,PG-13,Universal Pictures,92016065,4308,4324,2 hr 13 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4002763269/,https://www.boxofficemojo.com/release/rl3058794497/
2026-04-14T16:06:15.862Z,success,,2025,7,Demon Slayer: Kimetsu No Yaiba Infinity Castle,738595221,136950340,18.5,601644881,81.5,"Sep 12, 2025",70611098,136950340,"Sep 12, 2025",Action|Adventure|Animation|Fantasy|Thriller,R,Sony Pictures Releasing,70611098,3315,3342,2 hr 35 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr342119173/,https://www.boxofficemojo.com/release/rl53837825/
2026-04-14T16:06:15.862Z,success,,2025,8,How to Train Your Dragon,636596299,262958100,41.3,373638199,58.7,"Jun 13, 2025",84633315,262958100,"Jun 13, 2025",Action|Adventure|Comedy|Drama|Family|Fantasy,PG,Universal Pictures,84633315,4356,4373,2 hr 5 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2474922501/,https://www.boxofficemojo.com/release/rl1921090305/
2026-04-14T16:06:15.862Z,success,,2025,9,F1: The Movie,634042436,189642436,29.9,444400000,70.1,"Jun 27, 2025",57001667,189642436,"Jun 27, 2025",Action|Drama|Sport,PG-13,Warner Bros.,57001667,3661,3732,2 hr 35 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr4100936453/,https://www.boxofficemojo.com/release/rl2507374593/
2026-04-14T16:06:15.862Z,success,,2025,10,Superman,618723803,354223803,57.3,264500000,42.7,"Jul 11, 2025",125021735,354223803,"Jul 11, 2025",Action|Adventure|Sci-Fi,PG-13,Warner Bros.,125021735,4135,4275,2 hr 9 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr746934789/,https://www.boxofficemojo.com/release/rl1543340801/
2026-04-14T16:06:15.862Z,success,,2025,11,Mission: Impossible - The Final Reckoning,598767057,197413515,33,401353542,67,"May 23, 2025",64036428,197413515,"May 23, 2025",Action|Adventure|Thriller,PG-13,Paramount Pictures,64036428,3857,3861,2 hr 49 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1885491717/,https://www.boxofficemojo.com/release/rl1913226753/
2026-04-14T16:06:15.862Z,success,,2025,12,Wicked: For Good,539042601,342915090,63.6,196127511,36.4,"Nov 17, 2025",147004640,342915090,,Drama|Family|Fantasy|Musical|Romance,PG,Universal Pictures,147004640,4115,4115,2 hr 17 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1233736197/,https://www.boxofficemojo.com/release/rl2185003777/
2026-04-14T16:06:15.862Z,success,,2025,13,The Fantastic Four: First Steps,521858728,274286610,52.6,247572118,47.4,"Jul 25, 2025",117644828,274286610,"Jul 25, 2025",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,117644828,4125,4125,1 hr 55 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2727170565/,https://www.boxofficemojo.com/release/rl2429649665/
2026-04-14T16:06:15.862Z,success,,2025,14,Detective Chinatown 1900,500282092,2229946,0.4,498052146,99.6,"Jan 29, 2025",749920,2229946,"Jan 29, 2025",Comedy|Drama|Mystery,,CMC Pictures,749920,229,229,2 hr 16 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr258298629/,https://www.boxofficemojo.com/release/rl875593729/
2026-04-14T16:06:15.862Z,success,,2025,15,The Conjuring: Last Rites,499156445,177756445,35.6,321400000,64.4,"Sep 5, 2025",84006121,177756445,"Sep 5, 2025",Horror|Mystery|Thriller,R,Warner Bros.,84006121,3802,3802,2 hr 15 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3044233989/,https://www.boxofficemojo.com/release/rl987791361/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2025,16,Dead to Rights,422785908,,,422785908,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3229373189/,
2026-04-14T16:06:15.862Z,success,,2025,17,Captain America: Brave New World,415101577,200500001,48.3,214601576,51.7,"Feb 14, 2025",88842603,200500001,"Feb 14, 2025",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,88842603,4105,4105,1 hr 58 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2894942725/,https://www.boxofficemojo.com/release/rl2597421825/
2026-04-14T16:06:15.862Z,success,,2025,18,The Housemaid,398777455,126432462,31.7,272344993,68.3,"Dec 19, 2025",19010430,126432462,"Dec 19, 2025",Drama|Mystery|Thriller,R,Lionsgate,19010430,3015,3123,2 hr 11 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3966128901/,https://www.boxofficemojo.com/release/rl1512275969/
2026-04-14T16:06:15.862Z,success,,2025,19,Thunderbolts*,382436917,190274328,49.8,192162589,50.2,"May 2, 2025",74300608,190274328,"May 2, 2025",Action|Adventure|Crime|Drama|Fantasy|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,74300608,4330,4330,2 hr 7 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2911719941/,https://www.boxofficemojo.com/release/rl2647753473/
2026-04-14T16:06:15.862Z,success,,2025,20,Sinners,370189632,279989632,75.6,90200000,24.4,"Apr 18, 2025",48007468,279989632,"Apr 18, 2025",Action|Drama|Horror|Music|Thriller,R,Warner Bros.,48007468,3308,3518,2 hr 17 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr3429585669/,https://www.boxofficemojo.com/release/rl2153611265/
2026-04-14T16:06:15.862Z,success,,2025,21,Final Destination: Bloodlines,317854739,138254739,43.5,179600000,56.5,"May 16, 2025",51600106,138254739,"May 16, 2025",Horror|Thriller,R,Warner Bros.,51600106,3523,3523,1 hr 50 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2556908293/,https://www.boxofficemojo.com/release/rl1478393857/
2026-04-14T16:06:15.862Z,success,,2025,22,731,274090081,410904,0.1,273679177,99.9,"Sep 19, 2025",235032,410904,"Sep 19, 2025",Drama|History|Horror|Thriller|War,,Well Go USA Entertainment,235032,132,132,2 hr 5 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1651659525/,https://www.boxofficemojo.com/release/rl183009281/
2026-04-14T16:06:15.862Z,success,,2025,23,Weapons,269972492,151572492,56.1,118400000,43.9,"Aug 8, 2025",43501217,151572492,"Aug 8, 2025",Horror|Mystery,R,Warner Bros.,43501217,3202,3631,2 hr 8 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2557039365/,https://www.boxofficemojo.com/release/rl3882385409/
2026-04-14T16:06:15.862Z,success,,2025,24,Now You See Me: Now You Don't,243950780,61882396,25.4,182068384,74.6,"Nov 14, 2025",21013793,61882396,"Nov 14, 2025",Crime|Thriller,PG-13,Lionsgate,21013793,3403,3403,1 hr 53 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1450922757/,https://www.boxofficemojo.com/release/rl3768321/
2026-04-14T16:06:15.862Z,success,,2025,25,The Bad Guys 2,239674744,82593605,34.5,157081139,65.5,"Aug 1, 2025",21995715,82593605,"Aug 1, 2025",Action|Adventure|Animation|Comedy|Crime|Family|Mystery,PG,Universal Pictures,21995715,3852,3860,1 hr 44 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr949047813/,https://www.boxofficemojo.com/release/rl1472103169/
2026-04-14T16:06:15.862Z,success,,2025,26,Five Nights at Freddy's 2,238569570,127730290,53.5,110839280,46.5,"Dec 5, 2025",64007430,127730290,"Dec 5, 2025",Horror|Mystery|Thriller,PG-13,Universal Pictures,64007430,3412,3579,1 hr 44 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1281970949/,https://www.boxofficemojo.com/release/rl2490073089/
2026-04-14T16:06:15.862Z,success,,2025,27,One Battle After Another,212918884,72918884,34.2,140000000,65.8,"Sep 26, 2025",22000387,72918884,"Sep 26, 2025",Action|Crime|Drama|Thriller,R,Warner Bros.,22000387,3634,3634,2 hr 41 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr1385452037/,https://www.boxofficemojo.com/release/rl1784184833/
2026-04-14T16:06:15.862Z,success,,2025,28,Snow White,205679463,87203963,42.4,118475500,57.6,"Mar 21, 2025",42206415,87203963,"Mar 21, 2025",Adventure|Family|Fantasy|Musical|Romance,PG,Walt Disney Studios Motion Pictures,42206415,4200,4200,1 hr 49 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr2458079749/,https://www.boxofficemojo.com/release/rl3856302849/
2026-04-14T16:06:15.862Z,success,,2025,29,Predator: Badlands,184561056,91083631,49.4,93477425,50.6,"Nov 7, 2025",40016853,91083631,"Nov 7, 2025",Action|Adventure|Sci-Fi|Thriller,PG-13,20th Century Studios,40016853,3725,3725,1 hr 47 min,https://www.boxofficemojo.com/year/world/2025/,https://www.boxofficemojo.com/releasegroup/gr123884293/,https://www.boxofficemojo.com/release/rl2417000449/
